block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
seq-bars,down,a_on_left,20,44,77,21,80,29,17,48,71,12,64,41,271,253,216.63000000026100,left,TRUE,TRUE,,,,
sim-bars,down,0,78,23,12,47,32,15,45,24,34,17,26,56,207,202,1399.9960000000900,left,TRUE,TRUE,,,,
sim-bars,down,0,30,18,63,55,17,11,31,38,26,37,78,31,194,241,1049.8440000005100,right,TRUE,TRUE,,,,
sim-bars,down,0,18,46,46,10,72,76,11,10,21,23,64,53,268,182,245.238000000827,left,TRUE,TRUE,,,,
sim-bars,down,0,55,45,12,30,25,46,18,29,19,15,72,21,213,174,233.4260000001640,left,TRUE,TRUE,,,,
sim-bars,down,0,10,11,56,11,20,13,21,40,45,25,75,17,121,223,700.0220000026750,right,TRUE,TRUE,,,,
sim-bars,down,0,22,14,43,10,28,21,15,15,38,17,47,58,138,190,216.66200000010400,right,TRUE,TRUE,,,,
sim-bars,down,0,36,23,34,44,15,19,50,68,15,14,11,43,171,201,216.6560000002380,right,TRUE,TRUE,,,,
sim-bars,down,0,27,16,13,56,37,59,20,66,10,15,19,45,208,175,316.67799999974700,left,TRUE,TRUE,,,,
sim-bars,down,0,10,66,73,11,40,10,18,23,38,47,25,20,210,171,316.8279999997470,left,TRUE,TRUE,,,,
sim-bars,down,0,37,49,27,10,25,39,13,18,44,46,63,62,187,246,233.38000000007400,right,TRUE,TRUE,,,,
sim-bars,down,0,71,45,42,16,82,35,62,26,27,32,32,12,291,191,583.3339999999850,left,TRUE,TRUE,,,,
sim-bars,down,0,66,12,68,62,11,54,38,37,20,45,44,37,273,221,666.5600000003350,left,TRUE,TRUE,,,,
sim-bars,down,0,14,17,38,38,54,11,53,38,61,35,27,47,172,261,633.2860000010580,left,FALSE,FALSE,,,,
sim-bars,down,0,43,16,60,28,72,40,15,10,37,19,29,78,259,188,555.5320000007750,right,FALSE,FALSE,,,,
sim-bars,down,0,38,37,20,45,44,37,66,12,68,62,11,54,221,273,650.0019999999560,left,FALSE,FALSE,,,,
sim-bars,down,0,20,39,41,36,45,16,23,55,18,26,25,69,197,216,216.6540000002830,right,TRUE,TRUE,,,,
sim-bars,down,0,18,29,19,15,72,21,55,45,12,30,25,46,174,213,566.6679999999700,right,TRUE,TRUE,,,,
sim-bars,down,0,22,17,39,49,37,26,57,64,35,46,43,39,190,284,233.32800000011900,right,TRUE,TRUE,,,,
sim-bars,down,0,65,31,64,46,28,30,46,14,50,25,46,37,264,218,200.00799999982100,right,FALSE,FALSE,,,,
sim-bars,down,0,11,20,23,63,62,22,12,36,58,25,45,14,201,190,216.65600000023800,right,FALSE,FALSE,,,,
sim-bars,down,0,40,27,37,22,52,27,24,22,29,11,10,63,205,159,216.66600000001500,left,TRUE,TRUE,,,,
sim-bars,down,0,62,26,27,32,32,12,71,45,42,16,82,35,191,291,283.4959999997170,right,TRUE,TRUE,,,,
sim-bars,down,0,58,24,73,54,18,60,10,75,30,29,23,26,287,193,200.00799999982100,left,TRUE,TRUE,,,,
sim-bars,down,0,50,17,57,33,33,19,60,62,71,10,74,21,209,298,250.00199999995500,right,TRUE,TRUE,,,,
sim-bars,down,0,21,38,24,45,48,26,29,78,14,61,51,77,202,310,216.6559999991210,right,TRUE,TRUE,,,,
sim-bars,down,0,59,56,70,36,35,36,10,16,34,19,28,20,292,127,283.32400000020900,left,TRUE,TRUE,,,,
sim-bars,down,0,11,61,14,48,19,48,43,12,25,37,22,60,201,199,233.38999999966500,left,TRUE,TRUE,,,,
sim-bars,down,0,68,13,31,24,20,37,13,22,45,35,66,18,193,199,216.66200000010400,right,TRUE,TRUE,,,,
sim-bars,down,0,17,43,27,16,40,40,32,50,66,52,27,20,183,247,333.32600000016400,right,TRUE,TRUE,,,,
sim-bars,down,0,53,38,61,35,27,47,14,17,38,38,54,11,261,172,283.33799999989600,left,TRUE,TRUE,,,,
sim-bars,down,0,62,48,39,48,23,32,20,13,20,38,56,53,252,200,216.66200000010400,left,TRUE,TRUE,,,,
sim-bars,down,0,13,43,13,17,52,49,28,67,30,69,61,37,187,292,216.6560000002380,right,TRUE,TRUE,,,,
sim-bars,down,0,37,31,42,52,35,48,12,71,40,50,25,60,245,258,200.00199999995500,right,TRUE,TRUE,,,,
sim-bars,down,0,10,16,34,19,28,20,59,56,70,36,35,36,127,292,266.85,right,TRUE,TRUE,,,,
sim-bars,down,0,35,40,12,18,44,22,54,51,77,17,15,24,171,238,216.65999999959000,right,TRUE,TRUE,,,,
sim-bars,down,0,44,28,76,16,15,11,76,23,36,41,29,61,190,266,316.66399999950100,right,TRUE,TRUE,,,,
sim-bars,down,0,57,64,35,46,43,39,22,17,39,49,37,26,284,190,216.66000000014900,left,TRUE,TRUE,,,,
sim-bars,down,0,11,57,10,45,15,35,19,60,16,41,22,11,173,169,216.66200000010400,left,TRUE,TRUE,,,,
sim-bars,down,0,29,35,10,36,12,11,17,16,22,15,16,43,133,129,666.6619999988010,left,TRUE,TRUE,,,,
sim-bars,down,0,49,32,43,23,47,29,15,62,85,54,48,25,223,289,200.00800000093900,right,TRUE,TRUE,,,,
sim-bars,down,0,15,62,85,54,48,25,49,32,43,23,47,29,289,223,216.63399999812200,left,TRUE,TRUE,,,,
sim-bars,down,0,47,30,11,28,22,27,21,10,55,13,70,63,165,232,283.32599999979100,right,TRUE,TRUE,,,,
sim-bars,down,0,21,63,56,30,76,36,32,41,33,14,47,28,282,195,216.6939999999480,left,TRUE,TRUE,,,,
sim-bars,down,0,60,62,71,10,74,21,50,17,57,33,33,19,298,209,216.66799999997000,left,TRUE,TRUE,,,,
sim-bars,down,0,11,10,21,23,64,53,18,46,46,10,72,76,182,268,283.3220000002530,right,TRUE,TRUE,,,,
sim-bars,down,0,31,38,26,37,78,31,30,18,63,55,17,11,241,194,216.65200000032800,left,TRUE,TRUE,,,,
sim-bars,down,0,15,26,69,72,14,10,49,26,23,27,13,62,206,200,200.00799999982100,left,TRUE,TRUE,,,,
sim-bars,down,0,22,50,31,11,62,38,37,24,23,40,15,55,214,194,400.00799999982100,left,TRUE,TRUE,,,,
sim-bars,down,0,23,55,18,26,25,69,20,39,41,36,45,16,216,197,200.00799999982100,left,TRUE,TRUE,,,,
sim-bars,down,0,49,51,45,10,28,40,28,18,67,54,66,47,223,280,216.66199999880000,left,FALSE,FALSE,,,,
alt-numbers,down,a_on_left,61,25,25,81,15,20,65,26,30,70,36,37,232,259,916.6580000001950,right,TRUE,TRUE,,,,
alt-numbers,down,b_on_right,60,71,55,74,38,23,11,32,42,29,32,19,248,238,766.3720000011850,right,FALSE,FALSE,,,,
alt-numbers,down,b_on_left,21,11,42,50,49,76,32,78,65,35,24,16,233,266,3366.5359999991900,right,TRUE,TRUE,,,,
alt-numbers,down,b_on_left,25,20,30,25,10,31,32,26,71,51,31,37,199,190,533.3320000000300,right,FALSE,FALSE,,,,
alt-numbers,down,b_on_right,16,10,37,53,39,35,63,20,56,36,12,58,212,223,949.9640000008050,right,TRUE,TRUE,,,,
alt-numbers,down,a_on_left,15,27,64,51,59,11,42,78,17,23,19,15,216,205,1166.5600000003400,right,FALSE,FALSE,,,,
alt-numbers,down,b_on_left,61,25,25,81,15,20,65,26,30,70,36,37,232,259,237.068000000529,right,TRUE,TRUE,,,,
alt-numbers,down,a_on_left,31,73,27,41,10,15,47,22,17,46,18,62,150,259,2933.1900000009600,right,TRUE,TRUE,,,,
alt-numbers,down,a_on_right,28,37,23,47,22,34,35,17,38,35,10,14,184,156,7686.29200001695,left,TRUE,TRUE,,,,
alt-numbers,down,a_on_right,36,34,23,24,29,39,38,24,17,20,24,21,162,167,483.2206666535390,left,FALSE,FALSE,,,,
alt-numbers,down,a_on_left,15,48,11,57,50,16,22,18,25,40,19,19,142,198,6515.399333369120,left,FALSE,FALSE,,,,
alt-numbers,down,a_on_right,14,51,24,26,10,24,65,64,52,78,51,62,305,216,34322.8566666091,left,TRUE,TRUE,,,,
alt-numbers,down,b_on_right,20,51,55,50,52,40,19,20,10,60,26,24,245,182,21825.875333273700,left,TRUE,TRUE,,,,
alt-numbers,down,b_on_left,31,73,27,41,10,15,47,22,17,46,18,62,150,259,483.26400000061800,left,FALSE,FALSE,,,,
alt-numbers,down,b_on_left,33,12,10,32,24,49,24,19,37,11,41,13,169,136,201.69399999957500,right,FALSE,FALSE,,,,
alt-numbers,down,a_on_left,25,20,30,25,10,31,32,26,71,51,31,37,199,190,216.63400000091600,left,TRUE,TRUE,,,,
alt-numbers,down,b_on_right,20,11,47,32,59,49,83,22,20,52,42,67,233,271,216.66600000001500,left,FALSE,FALSE,,,,
alt-numbers,down,b_on_left,21,58,43,39,82,75,23,75,57,47,11,11,237,305,300.0120000017810,left,FALSE,FALSE,,,,
alt-numbers,down,a_on_left,60,41,44,29,46,52,21,35,54,45,23,33,248,235,316.6640000000600,right,FALSE,FALSE,,,,
alt-numbers,down,a_on_right,14,80,18,59,69,23,25,13,26,73,61,26,274,213,249.9920000001790,left,TRUE,TRUE,,,,
alt-numbers,down,a_on_left,38,38,35,60,12,52,53,10,28,10,37,10,203,180,216.6539999986070,left,TRUE,TRUE,,,,
alt-numbers,down,b_on_right,14,80,18,59,69,23,25,13,26,73,61,26,274,213,233.4080000001940,left,TRUE,TRUE,,,,
alt-numbers,down,b_on_left,18,46,55,10,70,73,71,71,79,54,73,37,366,291,266.6579999996350,left,TRUE,TRUE,,,,
alt-numbers,down,a_on_right,71,10,18,37,36,14,21,29,62,17,41,32,139,249,316.679999999702,left,FALSE,FALSE,,,,
alt-numbers,down,b_on_left,47,34,19,31,40,86,23,31,52,54,32,63,213,299,283.34399999976200,left,FALSE,FALSE,,,,
alt-numbers,down,a_on_right,32,44,10,10,18,60,26,62,43,90,56,30,296,185,266.66999999992500,left,TRUE,TRUE,,,,
alt-numbers,down,b_on_right,28,37,23,47,22,34,35,17,38,35,10,14,184,156,283.3240000002090,left,TRUE,TRUE,,,,
alt-numbers,down,b_on_right,32,44,10,10,18,60,26,62,43,90,56,30,296,185,333.3280000001190,left,TRUE,TRUE,,,,
alt-numbers,down,b_on_right,14,51,24,26,10,24,65,64,52,78,51,62,305,216,216.66799999997000,left,TRUE,TRUE,,,,
alt-numbers,down,b_on_right,60,47,13,43,24,66,12,51,45,65,56,16,288,210,216.19600000008900,left,TRUE,TRUE,,,,
alt-numbers,down,a_on_right,35,29,25,20,52,13,29,29,72,42,55,31,164,268,216.65200000032800,left,FALSE,FALSE,,,,
alt-numbers,down,b_on_right,19,30,37,24,37,31,59,33,51,39,37,17,174,240,283.330000000447,left,FALSE,FALSE,,,,
alt-numbers,down,a_on_left,76,30,61,30,15,40,24,56,50,54,47,20,273,230,233.33999999985100,left,TRUE,TRUE,,,,
alt-numbers,down,a_on_right,40,45,21,11,16,77,58,39,14,15,18,12,199,167,366.06799999978400,left,TRUE,TRUE,,,,
alt-numbers,down,a_on_right,20,12,37,20,49,34,27,41,24,89,14,19,215,171,200.00799999982100,left,TRUE,TRUE,,,,
alt-numbers,down,b_on_right,20,12,37,20,49,34,27,41,24,89,14,19,215,171,333.32400000020900,left,TRUE,TRUE,,,,
alt-numbers,down,a_on_left,24,65,75,76,60,39,29,45,15,22,44,16,247,263,233.3220000002530,left,FALSE,FALSE,,,,
alt-numbers,down,a_on_left,20,22,37,51,13,32,28,51,62,32,58,17,218,205,399.9940000001340,left,TRUE,TRUE,,,,
alt-numbers,down,a_on_left,42,46,32,15,12,53,66,10,18,13,21,32,191,169,1016.6699999999300,left,TRUE,TRUE,,,,
alt-numbers,down,b_on_right,36,11,47,81,43,38,30,36,29,71,49,13,250,234,317.08399999979900,left,TRUE,TRUE,,,,
alt-numbers,down,b_on_left,32,61,30,17,48,72,22,74,67,25,14,60,213,309,200.00799999982100,left,FALSE,FALSE,,,,
alt-numbers,down,a_on_left,19,55,12,67,42,67,22,19,43,38,42,23,180,269,516.6640000000600,left,FALSE,FALSE,,,,
alt-numbers,down,a_on_left,43,22,60,44,27,52,49,33,40,26,70,23,289,200,816.4433333383250,left,TRUE,TRUE,,,,
alt-numbers,down,a_on_left,55,51,23,18,15,24,66,21,70,11,14,58,243,183,40959.627999982,left,TRUE,TRUE,,,,
alt-numbers,down,b_on_left,15,27,64,51,59,11,42,78,17,23,19,15,216,205,600.0019999999550,left,TRUE,TRUE,,,,
alt-numbers,down,b_on_right,16,19,19,51,20,17,28,17,20,38,56,64,206,159,683.3053333339590,left,TRUE,TRUE,,,,
alt-numbers,down,a_on_left,16,37,69,21,40,48,43,25,46,21,62,15,276,167,650.0039999999110,right,FALSE,FALSE,,,,
alt-numbers,down,a_on_right,56,30,10,11,33,18,30,40,34,71,26,13,183,189,2584.6693333042200,left,FALSE,FALSE,,,,
alt-numbers,down,a_on_right,19,30,37,24,37,31,59,33,51,39,37,17,174,240,1242.8659999983400,left,FALSE,FALSE,,,,
alt-numbers,down,b_on_right,12,47,25,15,11,21,31,68,50,34,25,34,219,154,233.2920000012960,right,FALSE,FALSE,,,,
alt-bars,down,b_on_right,28,51,10,50,59,42,10,34,16,15,19,19,211,142,1117.7400000002200,left,TRUE,TRUE,,,,
alt-bars,down,a_on_right,16,19,19,51,20,17,28,17,20,38,56,64,206,159,516.6639999998730,left,TRUE,TRUE,,,,
alt-bars,down,a_on_right,36,81,34,17,28,57,30,35,66,51,40,19,260,234,449.43199999798100,left,TRUE,TRUE,,,,
alt-bars,down,b_on_right,36,81,34,17,28,57,30,35,66,51,40,19,260,234,216.6560000002380,left,TRUE,TRUE,,,,
alt-bars,down,b_on_left,20,22,37,51,13,32,28,51,62,32,58,17,218,205,550.0000000000000,left,TRUE,TRUE,,,,
alt-bars,down,b_on_left,38,38,35,60,12,52,53,10,28,10,37,10,203,180,416.66000000014900,left,TRUE,TRUE,,,,
alt-bars,down,b_on_left,76,30,61,30,15,40,24,56,50,54,47,20,273,230,233.34199999980600,left,TRUE,TRUE,,,,
alt-bars,down,a_on_left,18,46,55,10,70,73,71,71,79,54,73,37,366,291,283.3300000000750,left,TRUE,TRUE,,,,
alt-bars,down,b_on_left,42,46,32,15,12,53,66,10,18,13,21,32,191,169,233.33000000007400,left,TRUE,TRUE,,,,
alt-bars,down,a_on_right,12,47,25,15,11,21,31,68,50,34,25,34,219,154,366.66600000001500,left,TRUE,TRUE,,,,
alt-bars,down,b_on_right,44,36,22,67,11,46,24,69,17,33,43,13,264,161,18767.830000104700,left,TRUE,TRUE,,,,
alt-bars,down,b_on_left,24,65,75,76,60,39,29,45,15,22,44,16,247,263,520.0119999997320,left,FALSE,FALSE,,,,
alt-bars,down,a_on_left,44,46,12,24,55,21,10,63,29,20,29,21,179,195,283.3300000000750,left,FALSE,FALSE,,,,
alt-bars,down,a_on_right,16,10,37,53,39,35,63,20,56,36,12,58,212,223,30451.95000003300,left,FALSE,FALSE,,,,
alt-bars,down,a_on_left,32,61,30,17,48,72,22,74,67,25,14,60,213,309,2344.338000013870,left,FALSE,FALSE,,,,
alt-bars,down,b_on_right,56,30,10,11,33,18,30,40,34,71,26,13,183,189,57038.99933358310,left,FALSE,FALSE,,,,
alt-bars,down,a_on_right,26,59,78,23,60,20,15,14,19,26,55,34,176,253,266.66799999997000,left,FALSE,FALSE,,,,
alt-bars,down,a_on_right,16,33,13,14,33,29,37,11,24,13,38,29,129,161,283.3420000016690,right,TRUE,TRUE,,,,
alt-bars,down,b_on_left,44,46,12,24,55,21,10,63,29,20,29,21,179,195,7627.028000015750,left,FALSE,FALSE,,,,
alt-bars,down,a_on_right,20,11,47,32,59,49,83,22,20,52,42,67,233,271,266.6560000002380,right,TRUE,TRUE,,,,
alt-bars,down,a_on_right,44,36,22,67,11,46,24,69,17,33,43,13,264,161,233.370000000298,right,FALSE,FALSE,,,,
alt-bars,down,b_on_right,16,33,13,14,33,29,37,11,24,13,38,29,129,161,200.00199999995500,left,FALSE,FALSE,,,,
alt-bars,down,b_on_right,27,34,38,25,47,86,34,17,24,20,45,30,212,215,215.78399999998500,right,TRUE,TRUE,,,,
alt-bars,down,b_on_right,36,34,23,24,29,39,38,24,17,20,24,21,162,167,200.73199999965700,right,TRUE,TRUE,,,,
alt-bars,down,a_on_right,60,47,13,43,24,66,12,51,45,65,56,16,288,210,233.33999999985100,right,FALSE,FALSE,,,,
alt-bars,down,b_on_right,26,59,78,23,60,20,15,14,19,26,55,34,176,253,200.00599999986600,left,FALSE,FALSE,,,,
alt-bars,down,a_on_left,21,58,43,39,82,75,23,75,57,47,11,11,237,305,5766.27466665233,left,FALSE,FALSE,,,,
alt-bars,down,a_on_left,33,12,10,32,24,49,24,19,37,11,41,13,169,136,216.6559999983760,right,FALSE,FALSE,,,,
alt-bars,down,a_on_left,38,14,24,37,34,15,32,40,12,25,21,11,161,142,216.66799999997000,left,TRUE,TRUE,,,,
alt-bars,down,b_on_right,35,29,25,20,52,13,29,29,72,42,55,31,164,268,816.6640000000600,left,FALSE,FALSE,,,,
alt-bars,down,a_on_right,28,51,10,50,59,42,10,34,16,15,19,19,211,142,200.00799999982100,left,TRUE,TRUE,,,,
alt-bars,down,b_on_left,60,41,44,29,46,52,21,35,54,45,23,33,248,235,233.32800000011900,left,TRUE,TRUE,,,,
alt-bars,down,a_on_right,36,11,47,81,43,38,30,36,29,71,49,13,250,234,549.6820000009610,right,FALSE,FALSE,,,,
alt-bars,down,a_on_left,21,11,42,50,49,76,32,78,65,35,24,16,233,266,650.0039999999110,right,TRUE,TRUE,,,,
alt-bars,down,b_on_right,71,10,18,37,36,14,21,29,62,17,41,32,139,249,433.2819999990990,left,FALSE,FALSE,,,,
alt-bars,down,b_on_left,38,14,24,37,34,15,32,40,12,25,21,11,161,142,200.00799999982100,right,FALSE,FALSE,,,,
alt-bars,down,b_on_right,40,45,21,11,16,77,58,39,14,15,18,12,199,167,216.66000000014900,left,TRUE,TRUE,,,,
alt-bars,down,a_on_left,12,63,61,41,52,74,30,13,43,41,27,42,225,274,200.00799999982100,right,TRUE,TRUE,,,,
alt-bars,down,b_on_left,50,57,13,30,29,34,32,71,61,23,26,39,211,254,200.00799999982100,right,TRUE,TRUE,,,,
alt-bars,down,b_on_left,55,51,23,18,15,24,66,21,70,11,14,58,243,183,233.32000000029800,right,FALSE,FALSE,,,,
alt-bars,down,b_on_left,43,22,60,44,27,52,49,33,40,26,70,23,289,200,250.00599999986600,left,TRUE,TRUE,,,,
alt-bars,down,b_on_left,15,48,11,57,50,16,22,18,25,40,19,19,142,198,666.6619999993590,left,FALSE,FALSE,,,,
alt-bars,down,a_on_right,27,34,38,25,47,86,34,17,24,20,45,30,212,215,200.00800000019400,right,TRUE,TRUE,,,,
alt-bars,down,a_on_right,20,51,55,50,52,40,19,20,10,60,26,24,245,182,200.00799999982100,left,TRUE,TRUE,,,,
alt-bars,down,a_on_left,50,57,13,30,29,34,32,71,61,23,26,39,211,254,499.99800000004500,right,TRUE,TRUE,,,,
alt-bars,down,b_on_left,19,55,12,67,42,67,22,19,43,38,42,23,180,269,200.0920000005510,right,TRUE,TRUE,,,,
alt-bars,down,b_on_left,12,63,61,41,52,74,30,13,43,41,27,42,225,274,216.65200000032800,right,TRUE,TRUE,,,,
alt-bars,down,a_on_right,60,71,55,74,38,23,11,32,42,29,32,19,248,238,299.9900000002240,right,FALSE,FALSE,,,,
alt-bars,down,b_on_left,16,37,69,21,40,48,43,25,46,21,62,15,276,167,216.66600000001500,left,TRUE,TRUE,,,,
alt-bars,down,a_on_left,47,34,19,31,40,86,23,31,52,54,32,63,213,299,200.1279999999330,left,FALSE,FALSE,,,,
,,,,,,,,,,,,,,,,,,,,,sim-numbers,13,TRUE,
,,,,,,,,,,,,,,,,,,,,,seq-numbers,33,FALSE,
,,,,,,,,,,,,,,,,,,,,,seq-bars,43,FALSE,
,,,,,,,,,,,,,,,,,,,,,sim-bars,45,TRUE,
,,,,,,,,,,,,,,,,,,,,,alt-numbers,18,FALSE,
,,,,,,,,,,,,,,,,,,,,,alt-bars,7,TRUE,
,,,,,,,,,,,,,,,,,,,,,,,,3