,Unnamed: 0,Unnamed: 0.1,block_order,block_progressive_ID,block_stimuli,block_type,bonus_block_type,bonus_total,bonus_trial_correct,bonus_trial_number_chosen,choice_correct,choice_correct.1,left-0-right,participant_ID,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,side_chosen,start_position,total_left,total_right,treatment,trial_ID,trial_ID_block,waiting_elapsed
84,84.0,84.0,1,0,2,4,,,,,1,1,0,2,27.0,48.0,38.0,15.0,35.0,49.0,28.0,18.0,24.0,40.0,21.0,34.0,0,0,212.0,165.0,2,0,0,416.72500000000014
85,85.0,85.0,1,0,2,4,,,,,1,1,0,2,10.0,27.0,18.0,49.0,13.0,23.0,23.0,17.0,63.0,10.0,18.0,12.0,1,0,140.0,143.0,2,0,0,816.7809999999823
86,86.0,86.0,1,0,2,4,,,,,0,0,0,2,24.0,19.0,22.0,69.0,35.0,81.0,36.0,69.0,29.0,50.0,51.0,24.0,0,0,250.0,259.0,2,0,0,416.98239999993234
87,87.0,87.0,1,0,2,4,,,,,1,1,0,2,29.0,46.0,66.0,41.0,35.0,22.0,22.0,10.0,33.0,30.0,32.0,22.0,0,0,239.0,149.0,2,0,0,500.0699999999256
88,88.0,88.0,1,0,2,4,,,,,1,1,0,2,40.0,10.0,17.0,32.0,52.0,30.0,17.0,54.0,59.0,60.0,69.0,15.0,1,0,181.0,274.0,2,0,0,500.0700000000885
89,89.0,89.0,1,0,2,4,,,,,0,0,0,2,33.0,14.0,44.0,65.0,23.0,38.0,18.0,31.0,50.0,11.0,42.0,57.0,1,0,217.0,209.0,2,0,0,500.0700000000883
90,90.0,90.0,2,0,1,2,,,,,1,1,1,2,31.0,50.0,76.0,56.0,32.0,27.0,38.0,26.0,50.0,43.0,36.0,13.0,0,3,263.0,215.0,2,0,0,1100.1540000001437
91,91.0,91.0,2,0,1,2,,,,,1,1,2,2,63.0,25.0,31.0,16.0,73.0,13.0,74.0,33.0,43.0,38.0,56.0,49.0,1,4,174.0,340.0,2,0,0,416.7250000000698
92,92.0,92.0,2,0,1,2,,,,,1,1,1,2,46.0,42.0,48.0,50.0,47.0,65.0,18.0,67.0,34.0,39.0,35.0,25.0,1,1,228.0,288.0,2,0,0,483.4009999999312
93,93.0,93.0,2,0,1,2,,,,,1,1,2,2,39.0,30.0,46.0,47.0,17.0,46.0,21.0,56.0,33.0,51.0,57.0,33.0,0,4,263.0,213.0,2,0,0,250.03499999991607
94,94.0,94.0,2,0,1,2,,,,,0,0,1,2,39.0,13.0,23.0,12.0,27.0,34.0,41.0,77.0,16.0,15.0,39.0,28.0,1,1,185.0,179.0,2,0,0,250.03499999991607
95,95.0,95.0,2,0,1,2,,,,,0,0,2,2,22.0,78.0,34.0,37.0,67.0,34.0,42.0,23.0,25.0,50.0,72.0,38.0,0,2,260.0,262.0,2,0,0,266.7039999999106
96,96.0,96.0,2,0,1,2,,,,,1,1,1,2,34.0,74.0,40.0,16.0,36.0,14.0,59.0,53.0,89.0,21.0,56.0,11.0,0,3,314.0,189.0,2,0,0,266.7039999999106
97,97.0,97.0,2,0,1,2,,,,,1,1,1,2,74.0,65.0,43.0,59.0,42.0,27.0,10.0,61.0,59.0,13.0,48.0,62.0,1,3,276.0,287.0,2,0,0,766.7739999999992
98,98.0,98.0,2,0,1,2,,,,,0,0,2,2,30.0,16.0,45.0,34.0,22.0,32.0,59.0,16.0,33.0,34.0,52.0,72.0,0,2,204.0,241.0,2,0,0,333.3800000001443
99,99.0,99.0,2,0,1,2,,,,,1,1,1,2,63.0,19.0,57.0,15.0,67.0,25.0,16.0,27.0,33.0,30.0,16.0,51.0,0,3,252.0,167.0,2,0,0,416.72500000011655
100,100.0,100.0,2,0,1,2,,,,,1,1,2,2,15.0,40.0,25.0,42.0,18.0,36.0,16.0,26.0,57.0,53.0,25.0,66.0,0,4,263.0,156.0,2,0,0,683.683100000187
101,101.0,101.0,2,0,1,2,,,,,1,1,2,2,40.0,14.0,45.0,50.0,54.0,76.0,28.0,25.0,15.0,43.0,39.0,15.0,0,2,223.0,221.0,2,0,0,383.38699999987153
102,102.0,102.0,2,0,1,2,,,,,1,1,1,2,25.0,15.0,60.0,25.0,11.0,31.0,26.0,57.0,27.0,43.0,17.0,66.0,1,3,166.0,237.0,2,0,0,350.04900000006904
103,103.0,103.0,2,0,1,2,,,,,0,0,1,2,13.0,63.0,12.0,39.0,20.0,14.0,25.0,32.0,54.0,24.0,68.0,56.0,0,3,192.0,228.0,2,0,0,1483.5410000000147
104,104.0,104.0,2,0,1,2,,,,,1,1,1,2,44.0,72.0,20.0,37.0,30.0,50.0,10.0,18.0,24.0,13.0,59.0,32.0,1,1,187.0,222.0,2,0,0,433.39400000006447
105,105.0,105.0,2,0,1,2,,,,,0,0,2,2,17.0,36.0,59.0,51.0,14.0,50.0,10.0,18.0,56.0,28.0,32.0,41.0,1,4,224.0,188.0,2,0,0,283.372999999905
106,106.0,106.0,2,0,1,2,,,,,1,1,2,2,31.0,35.0,32.0,68.0,44.0,31.0,12.0,57.0,24.0,81.0,29.0,18.0,0,4,290.0,172.0,2,0,0,233.36599999992177
107,107.0,107.0,2,0,1,2,,,,,1,1,1,2,19.0,10.0,35.0,33.0,24.0,41.0,66.0,45.0,36.0,52.0,65.0,40.0,0,1,245.0,221.0,2,0,0,283.37300000009134
108,108.0,108.0,2,0,1,2,,,,,1,1,2,2,22.0,46.0,59.0,19.0,32.0,28.0,22.0,12.0,62.0,28.0,58.0,36.0,1,2,169.0,255.0,2,0,0,333.3800000000512
109,109.0,109.0,2,0,1,2,,,,,1,1,2,2,62.0,37.0,50.0,22.0,19.0,56.0,60.0,20.0,41.0,46.0,29.0,19.0,1,2,200.0,261.0,2,0,0,933.4640000001297
110,110.0,110.0,2,0,1,2,,,,,1,1,2,2,16.0,22.0,51.0,29.0,31.0,32.0,10.0,38.0,43.0,11.0,23.0,70.0,0,2,202.0,174.0,2,0,0,250.03499999991607
111,111.0,111.0,2,0,1,2,,,,,1,1,1,2,16.0,27.0,33.0,30.0,16.0,51.0,63.0,19.0,57.0,15.0,67.0,25.0,0,1,252.0,167.0,2,0,0,233.36599999992177
112,112.0,112.0,2,0,1,2,,,,,1,1,1,2,66.0,47.0,40.0,10.0,59.0,11.0,22.0,21.0,45.0,38.0,43.0,24.0,0,1,275.0,151.0,2,0,0,383.3870000001277
113,113.0,113.0,2,0,1,2,,,,,1,1,1,2,20.0,35.0,33.0,23.0,75.0,31.0,25.0,51.0,35.0,35.0,17.0,29.0,0,3,205.0,204.0,2,0,0,200.0279999999329
114,114.0,114.0,2,0,1,2,,,,,0,0,2,2,41.0,40.0,16.0,10.0,15.0,19.0,29.0,49.0,50.0,24.0,26.0,39.0,1,2,181.0,177.0,2,0,0,300.0420000000159
115,115.0,115.0,2,0,1,2,,,,,0,0,2,2,44.0,20.0,44.0,12.0,35.0,12.0,50.0,16.0,17.0,41.0,21.0,56.0,0,2,157.0,211.0,2,0,0,633.4219999999507
116,116.0,116.0,2,0,1,2,,,,,1,1,2,2,61.0,48.0,31.0,10.0,26.0,41.0,60.0,19.0,59.0,40.0,31.0,30.0,1,2,188.0,268.0,2,0,0,316.7109999998938
117,117.0,117.0,2,0,1,2,,,,,1,1,1,2,10.0,18.0,24.0,13.0,59.0,32.0,44.0,72.0,20.0,37.0,30.0,50.0,1,3,187.0,222.0,2,0,0,1000.1400000000607
118,118.0,118.0,2,0,1,2,,,,,1,1,1,2,10.0,26.0,26.0,50.0,88.0,24.0,13.0,67.0,39.0,11.0,26.0,10.0,0,1,202.0,188.0,2,0,0,350.0490000000225
119,119.0,119.0,2,0,1,2,,,,,1,1,1,2,25.0,32.0,54.0,24.0,68.0,56.0,13.0,63.0,12.0,39.0,20.0,14.0,1,1,192.0,228.0,2,0,0,366.71799999987707
120,120.0,120.0,0,0,1,3,,,,,1,1,2,2,49.0,14.0,40.0,29.0,57.0,31.0,46.0,45.0,21.0,35.0,10.0,22.0,0,2,220.0,179.0,2,0,0,933.4639999999899
121,121.0,121.0,0,0,1,3,,,,,1,1,1,2,14.0,56.0,52.0,36.0,77.0,66.0,61.0,74.0,30.0,49.0,47.0,25.0,0,3,301.0,286.0,2,0,0,333.3800000001443
122,122.0,122.0,0,0,1,3,,,,,0,0,2,2,26.0,34.0,72.0,12.0,34.0,23.0,56.0,63.0,31.0,63.0,45.0,10.0,0,4,201.0,268.0,2,0,0,383.52249999991614
123,123.0,123.0,0,0,1,3,,,,,0,0,1,2,38.0,13.0,19.0,54.0,11.0,50.0,33.0,28.0,23.0,12.0,46.0,56.0,0,3,185.0,198.0,2,0,0,416.7250000001163
124,124.0,124.0,0,0,1,3,,,,,1,1,2,2,85.0,20.0,44.0,71.0,53.0,30.0,22.0,44.0,35.0,20.0,51.0,43.0,0,2,303.0,215.0,2,0,0,383.38699999987153
125,125.0,125.0,0,0,1,3,,,,,1,1,1,2,17.0,26.0,15.0,80.0,42.0,72.0,10.0,26.0,36.0,49.0,64.0,32.0,0,1,252.0,217.0,2,0,0,383.38699999987153
126,126.0,126.0,0,0,1,3,,,,,1,1,1,2,37.0,47.0,28.0,14.0,15.0,13.0,44.0,22.0,12.0,28.0,67.0,22.0,1,3,154.0,195.0,2,0,0,416.72499999997683
127,127.0,127.0,0,0,1,3,,,,,1,1,1,2,10.0,26.0,53.0,58.0,23.0,61.0,78.0,28.0,27.0,11.0,38.0,53.0,1,3,231.0,235.0,2,0,0,333.3800000001443
128,128.0,128.0,0,0,1,3,,,,,1,1,1,2,61.0,72.0,11.0,12.0,33.0,25.0,27.0,46.0,75.0,24.0,44.0,16.0,1,3,214.0,232.0,2,0,0,416.72499999990686
129,129.0,129.0,0,0,1,3,,,,,0,0,1,2,37.0,34.0,22.0,39.0,34.0,40.0,50.0,14.0,11.0,53.0,10.0,19.0,1,3,206.0,157.0,2,0,0,366.7180000000634
130,130.0,130.0,0,0,1,3,,,,,1,1,2,2,69.0,26.0,49.0,44.0,26.0,41.0,68.0,40.0,17.0,51.0,55.0,11.0,0,2,255.0,242.0,2,0,0,283.3730000001612
131,131.0,131.0,0,0,1,3,,,,,1,1,1,2,43.0,45.0,22.0,15.0,11.0,17.0,33.0,40.0,16.0,54.0,13.0,53.0,1,1,153.0,209.0,2,0,0,366.7180000000168
132,132.0,132.0,0,0,1,3,,,,,1,1,1,2,76.0,35.0,53.0,25.0,56.0,65.0,18.0,24.0,74.0,57.0,31.0,46.0,0,1,310.0,250.0,2,0,0,333.3799999999582
133,133.0,133.0,0,0,1,3,,,,,1,1,1,2,19.0,23.0,74.0,22.0,19.0,27.0,38.0,19.0,28.0,16.0,24.0,19.0,0,3,184.0,144.0,2,0,0,333.37999999988824
134,134.0,134.0,0,0,1,3,,,,,0,0,1,2,38.0,60.0,20.0,84.0,24.0,28.0,49.0,41.0,76.0,32.0,44.0,53.0,0,1,254.0,295.0,2,0,0,366.7180000001332
135,135.0,135.0,0,0,1,3,,,,,1,1,1,2,28.0,36.0,24.0,46.0,16.0,14.0,12.0,57.0,37.0,51.0,62.0,15.0,1,1,164.0,234.0,2,0,0,400.0560000000057
136,136.0,136.0,0,0,1,3,,,,,0,0,1,2,66.0,22.0,55.0,12.0,73.0,47.0,73.0,31.0,63.0,29.0,22.0,43.0,1,1,275.0,261.0,2,0,0,2783.723000000089
137,137.0,137.0,0,0,1,3,,,,,1,1,1,2,33.0,40.0,16.0,54.0,13.0,53.0,43.0,45.0,22.0,15.0,11.0,17.0,0,3,209.0,153.0,2,0,0,233.36600000017785
138,138.0,138.0,0,0,1,3,,,,,1,1,1,2,47.0,22.0,11.0,43.0,20.0,60.0,57.0,21.0,50.0,75.0,18.0,54.0,1,1,203.0,275.0,2,0,0,283.372999999905
139,139.0,139.0,0,0,1,3,,,,,1,1,2,2,46.0,45.0,21.0,35.0,10.0,22.0,49.0,14.0,40.0,29.0,57.0,31.0,1,4,179.0,220.0,2,0,0,633.4220000000439
140,140.0,140.0,0,0,1,3,,,,,1,1,2,2,22.0,78.0,18.0,36.0,11.0,43.0,10.0,26.0,66.0,18.0,33.0,14.0,0,4,208.0,167.0,2,0,0,383.3869999999182
141,141.0,141.0,0,0,1,3,,,,,1,1,1,2,67.0,64.0,82.0,51.0,46.0,29.0,17.0,17.0,32.0,40.0,25.0,56.0,0,3,339.0,187.0,2,0,0,300.04199999999247
142,142.0,142.0,0,0,1,3,,,,,1,1,2,2,71.0,22.0,50.0,25.0,34.0,36.0,48.0,68.0,45.0,33.0,55.0,27.0,1,4,238.0,276.0,2,0,0,1233.5060000000515
143,143.0,143.0,0,0,1,3,,,,,0,0,1,2,43.0,11.0,82.0,34.0,30.0,39.0,52.0,22.0,13.0,72.0,65.0,59.0,0,1,239.0,283.0,2,0,0,366.71799999987707
144,144.0,144.0,0,0,1,3,,,,,0,0,2,2,42.0,30.0,18.0,29.0,16.0,61.0,40.0,26.0,47.0,10.0,40.0,34.0,0,4,196.0,197.0,2,0,0,450.06300000003563
145,145.0,145.0,0,0,1,3,,,,,0,0,2,2,14.0,45.0,65.0,49.0,49.0,40.0,36.0,60.0,34.0,10.0,13.0,85.0,1,2,262.0,238.0,2,0,0,316.7109999998938
146,146.0,146.0,0,0,1,3,,,,,1,1,2,2,51.0,38.0,52.0,36.0,32.0,15.0,28.0,25.0,13.0,29.0,31.0,34.0,0,2,224.0,160.0,2,0,0,333.3800000001212
147,147.0,147.0,0,0,1,3,,,,,1,1,2,2,30.0,39.0,64.0,70.0,77.0,48.0,12.0,41.0,12.0,25.0,27.0,55.0,0,2,328.0,172.0,2,0,0,350.04899999999907
148,148.0,148.0,0,0,1,3,,,,,1,1,2,2,46.0,40.0,36.0,72.0,20.0,21.0,16.0,19.0,47.0,36.0,17.0,55.0,0,2,235.0,190.0,2,0,0,566.7459999998099
149,149.0,149.0,0,0,1,3,,,,,1,1,2,2,49.0,11.0,49.0,10.0,16.0,14.0,64.0,22.0,32.0,69.0,16.0,36.0,1,4,149.0,239.0,2,0,0,1000.1399999999209
150,150.0,150.0,2,0,2,5,,,,,1,1,1,2,22.0,21.0,45.0,38.0,43.0,24.0,66.0,47.0,40.0,10.0,59.0,11.0,0,3,275.0,151.0,2,0,0,1400.1960000001363
151,151.0,151.0,2,0,2,5,,,,,1,1,2,2,50.0,16.0,17.0,41.0,21.0,56.0,44.0,20.0,44.0,12.0,35.0,12.0,1,4,157.0,211.0,2,0,0,316.71099999975416
152,152.0,152.0,2,0,2,5,,,,,1,1,2,2,25.0,50.0,16.0,43.0,28.0,32.0,24.0,46.0,19.0,16.0,33.0,31.0,0,2,218.0,145.0,2,0,0,383.38699999987136
153,153.0,153.0,2,0,2,5,,,,,0,0,1,2,10.0,61.0,59.0,13.0,48.0,62.0,74.0,65.0,43.0,59.0,42.0,27.0,0,1,276.0,287.0,2,0,0,400.05600000019166
154,154.0,154.0,2,0,2,5,,,,,1,1,1,2,27.0,56.0,46.0,55.0,16.0,14.0,12.0,71.0,11.0,15.0,18.0,73.0,1,3,130.0,284.0,2,0,0,316.7110000003594
155,155.0,155.0,2,0,2,5,,,,,1,1,2,2,28.0,25.0,15.0,43.0,39.0,15.0,40.0,14.0,45.0,50.0,54.0,76.0,0,4,223.0,221.0,2,0,0,333.3800000004004
156,156.0,156.0,2,0,2,5,,,,,1,1,2,2,40.0,40.0,41.0,32.0,12.0,47.0,29.0,72.0,17.0,16.0,18.0,69.0,0,2,276.0,157.0,2,0,0,633.4219999999274
157,157.0,157.0,2,0,2,5,,,,,1,1,1,2,16.0,52.0,37.0,67.0,16.0,64.0,54.0,28.0,11.0,37.0,41.0,68.0,1,3,175.0,316.0,2,0,0,400.29359999964936
158,158.0,158.0,2,0,2,5,,,,,0,0,2,2,29.0,49.0,50.0,24.0,26.0,39.0,41.0,40.0,16.0,10.0,15.0,19.0,1,4,181.0,177.0,2,0,0,250.03499999973
159,159.0,159.0,2,0,2,5,,,,,1,1,1,2,25.0,33.0,59.0,77.0,12.0,45.0,39.0,26.0,55.0,43.0,81.0,23.0,0,1,271.0,247.0,2,0,0,200.0280000004452
160,160.0,160.0,2,0,2,5,,,,,1,1,2,2,55.0,45.0,55.0,69.0,68.0,22.0,29.0,14.0,19.0,52.0,61.0,34.0,1,4,236.0,287.0,2,0,0,366.7180000002496
161,161.0,161.0,2,0,2,5,,,,,0,0,1,2,37.0,29.0,40.0,25.0,25.0,41.0,10.0,29.0,60.0,39.0,14.0,43.0,0,3,186.0,206.0,2,0,0,316.71099999980066
162,162.0,162.0,2,0,2,5,,,,,0,0,1,2,60.0,51.0,44.0,47.0,59.0,55.0,18.0,22.0,48.0,67.0,49.0,72.0,0,1,278.0,314.0,2,0,0,500.069999999879
163,163.0,163.0,2,0,2,5,,,,,1,1,1,2,25.0,51.0,35.0,35.0,17.0,29.0,20.0,35.0,33.0,23.0,75.0,31.0,0,1,205.0,204.0,2,0,0,200.0280000004452
164,164.0,164.0,2,0,2,5,,,,,1,1,2,2,37.0,10.0,26.0,56.0,82.0,49.0,28.0,24.0,35.0,20.0,56.0,10.0,1,2,169.0,264.0,2,0,0,333.3799999999813
165,165.0,165.0,2,0,2,5,,,,,0,0,1,2,10.0,29.0,60.0,39.0,14.0,43.0,37.0,29.0,40.0,25.0,25.0,41.0,0,1,186.0,206.0,2,0,0,383.38699999987153
0,,,1,1,1,1,,,,,1,1,0,3,22.0,10.0,33.0,30.0,32.0,22.0,29.0,46.0,66.0,41.0,35.0,22.0,1,0,149.0,239.0,2,1,1,2417.297600000082
1,,,1,1,1,1,,,,,1,1,0,3,27.0,52.0,32.0,45.0,51.0,11.0,12.0,31.0,12.0,65.0,73.0,31.0,1,0,218.0,224.0,2,2,2,683.4290000000208
2,,,1,1,1,1,,,,,0,0,0,3,47.0,22.0,15.0,34.0,63.0,10.0,59.0,15.0,51.0,25.0,31.0,55.0,0,0,191.0,236.0,2,3,3,883.457000000029
3,,,1,1,1,1,,,,,0,0,0,3,67.0,41.0,13.0,20.0,25.0,55.0,79.0,19.0,10.0,12.0,57.0,29.0,1,0,221.0,206.0,2,4,4,500.0699999999255
4,,,1,1,1,1,,,,,0,0,0,3,14.0,32.0,49.0,18.0,46.0,53.0,67.0,15.0,34.0,53.0,14.0,23.0,1,0,212.0,206.0,2,5,5,533.4080000000189
5,,,1,1,1,1,,,,,1,1,0,3,12.0,31.0,12.0,65.0,73.0,31.0,27.0,52.0,32.0,45.0,51.0,11.0,0,0,224.0,218.0,2,6,6,550.0769999999088
6,,,1,1,1,1,,,,,1,1,0,3,84.0,17.0,51.0,74.0,33.0,25.0,32.0,53.0,66.0,26.0,28.0,10.0,0,0,284.0,215.0,2,7,7,550.0770000000191
7,,,1,1,1,1,,,,,1,1,0,3,42.0,16.0,33.0,33.0,10.0,34.0,60.0,55.0,32.0,34.0,80.0,76.0,1,0,168.0,337.0,2,8,8,483.40100000005896
8,,,1,1,1,1,,,,,1,1,0,3,28.0,46.0,29.0,68.0,24.0,41.0,14.0,65.0,56.0,26.0,29.0,26.0,0,0,236.0,216.0,2,9,9,583.4150000000194
9,,,1,1,1,1,,,,,0,0,0,3,18.0,31.0,50.0,11.0,42.0,57.0,33.0,14.0,44.0,65.0,23.0,38.0,0,0,209.0,217.0,2,10,10,500.0700000000126
10,,,1,1,1,1,,,,,1,1,0,3,60.0,55.0,32.0,34.0,80.0,76.0,42.0,16.0,33.0,33.0,10.0,34.0,0,0,337.0,168.0,2,11,11,450.0630000000178
11,,,1,1,1,1,,,,,0,0,0,3,32.0,68.0,21.0,21.0,69.0,32.0,44.0,25.0,34.0,80.0,15.0,66.0,0,0,243.0,264.0,2,12,12,833.4500000000168
12,,,1,1,1,1,,,,,1,1,0,3,62.0,12.0,65.0,40.0,11.0,10.0,19.0,52.0,39.0,10.0,75.0,29.0,1,0,200.0,224.0,2,13,13,416.7250000000173
13,,,1,1,1,1,,,,,0,0,0,3,79.0,19.0,10.0,12.0,57.0,29.0,67.0,41.0,13.0,20.0,25.0,55.0,0,0,206.0,221.0,2,14,14,533.4079999999723
14,,,1,1,1,1,,,,,1,1,0,3,10.0,76.0,66.0,26.0,44.0,11.0,12.0,49.0,10.0,11.0,42.0,16.0,0,0,233.0,140.0,2,15,15,516.7389999999954
15,,,1,1,1,1,,,,,0,0,0,3,17.0,29.0,71.0,39.0,67.0,26.0,17.0,32.0,36.0,58.0,33.0,52.0,1,0,249.0,228.0,2,16,16,700.0980000000213
16,,,1,1,1,1,,,,,1,1,0,3,25.0,14.0,34.0,27.0,21.0,61.0,32.0,10.0,16.0,23.0,19.0,32.0,0,0,182.0,132.0,2,17,17,650.091000000038
17,,,1,1,1,1,,,,,1,1,0,3,32.0,53.0,66.0,26.0,28.0,10.0,84.0,17.0,51.0,74.0,33.0,25.0,1,0,215.0,284.0,2,18,18,583.414999999979
18,,,1,1,1,1,,,,,0,0,0,3,11.0,21.0,76.0,53.0,49.0,23.0,39.0,44.0,68.0,33.0,46.0,41.0,0,0,233.0,271.0,2,19,19,1083.4850000000552
19,,,1,1,1,1,,,,,1,1,0,3,43.0,19.0,19.0,31.0,58.0,33.0,35.0,50.0,14.0,82.0,63.0,25.0,1,0,203.0,269.0,2,20,20,883.4570000000526
20,,,1,1,1,1,,,,,1,1,0,3,67.0,15.0,34.0,53.0,14.0,23.0,14.0,32.0,49.0,18.0,46.0,53.0,1,0,206.0,212.0,2,21,21,716.7669999998994
21,,,1,1,1,1,,,,,1,1,0,3,17.0,32.0,36.0,58.0,33.0,52.0,17.0,29.0,71.0,39.0,67.0,26.0,1,0,228.0,249.0,2,22,22,533.4080000000541
22,,,1,1,1,1,,,,,1,1,0,3,19.0,52.0,39.0,10.0,75.0,29.0,62.0,12.0,65.0,40.0,11.0,10.0,0,0,224.0,200.0,2,23,23,500.0699999999605
23,,,1,1,1,1,,,,,1,1,0,3,45.0,29.0,22.0,43.0,21.0,21.0,31.0,39.0,25.0,15.0,54.0,56.0,1,0,181.0,220.0,2,24,24,500.0700000000071
24,,,1,1,1,1,,,,,1,1,0,3,14.0,54.0,15.0,14.0,53.0,24.0,44.0,82.0,69.0,11.0,11.0,83.0,1,0,174.0,300.0,2,25,25,483.4009999998729
25,,,1,1,1,1,,,,,1,1,0,3,28.0,18.0,24.0,40.0,21.0,34.0,27.0,48.0,38.0,15.0,35.0,49.0,1,0,165.0,212.0,2,26,26,500.06999999999545
26,,,1,1,1,1,,,,,1,1,0,3,35.0,24.0,12.0,12.0,19.0,31.0,23.0,40.0,31.0,17.0,80.0,64.0,1,0,133.0,255.0,2,27,27,500.0700000000071
27,,,1,1,1,1,,,,,1,1,0,3,54.0,61.0,17.0,24.0,60.0,37.0,41.0,53.0,34.0,50.0,26.0,30.0,0,0,253.0,234.0,2,28,28,550.0770000000601
28,,,1,1,1,1,,,,,1,1,0,3,71.0,27.0,45.0,62.0,24.0,29.0,48.0,10.0,40.0,12.0,48.0,51.0,0,0,258.0,209.0,2,29,29,533.4080000000076
29,,,1,1,1,1,,,,,1,1,0,3,41.0,53.0,34.0,50.0,26.0,30.0,54.0,61.0,17.0,24.0,60.0,37.0,1,0,234.0,253.0,2,30,30,516.7389999998384
30,,,0,2,2,6,,,,,1,1,1,3,73.0,31.0,63.0,29.0,22.0,43.0,66.0,22.0,55.0,12.0,73.0,47.0,1,3,261.0,275.0,2,31,1,933.463999999943
31,,,0,2,2,6,,,,,1,1,2,3,58.0,84.0,66.0,18.0,16.0,12.0,60.0,48.0,33.0,42.0,34.0,13.0,0,4,254.0,230.0,2,32,2,1266.84400000004
32,,,0,2,2,6,,,,,1,1,2,3,37.0,77.0,31.0,30.0,55.0,36.0,37.0,16.0,35.0,32.0,68.0,21.0,0,2,266.0,209.0,2,33,3,483.4010000000477
33,,,0,2,2,6,,,,,1,1,2,3,70.0,28.0,17.0,71.0,64.0,45.0,31.0,67.0,12.0,32.0,39.0,27.0,0,4,295.0,208.0,2,34,4,516.7390000000248
34,,,0,2,2,6,,,,,1,1,1,3,10.0,58.0,22.0,29.0,52.0,53.0,29.0,53.0,52.0,17.0,32.0,48.0,1,1,224.0,231.0,2,35,5,983.4709999998912
35,,,0,2,2,6,,,,,0,0,2,3,20.0,31.0,10.0,36.0,12.0,59.0,52.0,11.0,39.0,48.0,19.0,31.0,0,4,168.0,200.0,2,36,6,483.40099999996613
36,,,0,2,2,6,,,,,0,0,1,3,65.0,30.0,11.0,15.0,48.0,31.0,43.0,23.0,60.0,11.0,15.0,20.0,1,1,200.0,172.0,2,37,7,566.8762000000572
37,,,0,2,2,6,,,,,1,1,1,3,12.0,57.0,37.0,51.0,62.0,15.0,28.0,36.0,24.0,46.0,16.0,14.0,0,3,234.0,164.0,2,38,8,433.3940000000295
38,,,0,2,2,6,,,,,1,1,1,3,11.0,86.0,35.0,43.0,32.0,60.0,59.0,40.0,31.0,42.0,33.0,23.0,0,1,267.0,228.0,2,39,9,383.3870000000229
39,,,0,2,2,6,,,,,0,0,2,3,40.0,20.0,57.0,36.0,31.0,58.0,29.0,26.0,62.0,11.0,35.0,74.0,1,2,242.0,237.0,2,40,10,650.0910000000267
40,,,0,2,2,6,,,,,1,1,1,3,43.0,23.0,60.0,11.0,15.0,20.0,65.0,30.0,11.0,15.0,48.0,31.0,1,3,172.0,200.0,2,41,11,633.4219999999159
41,,,0,2,2,6,,,,,1,1,1,3,38.0,19.0,28.0,16.0,24.0,19.0,19.0,23.0,74.0,22.0,19.0,27.0,1,1,144.0,184.0,2,42,12,500.27339999998213
42,,,0,2,2,6,,,,,1,1,1,3,33.0,28.0,23.0,12.0,46.0,56.0,38.0,13.0,19.0,54.0,11.0,50.0,0,1,198.0,185.0,2,43,13,566.7460000000311
43,,,0,2,2,6,,,,,1,1,2,3,20.0,59.0,36.0,29.0,52.0,12.0,35.0,37.0,24.0,24.0,37.0,13.0,0,4,208.0,170.0,2,44,14,416.7250000000351
44,,,0,2,2,6,,,,,1,1,1,3,24.0,52.0,11.0,34.0,30.0,12.0,37.0,41.0,15.0,64.0,35.0,39.0,1,1,163.0,231.0,2,45,15,383.3869999999997
45,,,0,2,2,6,,,,,1,1,1,3,30.0,77.0,35.0,51.0,23.0,18.0,29.0,81.0,48.0,85.0,66.0,49.0,1,3,234.0,358.0,2,46,16,566.7459999999846
