,Unnamed: 0,Unnamed: 0.1,block_order,block_progressive_ID,block_stimuli,block_type,bonus_block_type,bonus_total,bonus_trial_correct,bonus_trial_number_chosen,choice_correct,choice_correct.1,left-0-right,participant_ID,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,side_chosen,start_position,total_left,total_right,treatment,trial_ID,trial_ID_block,waiting_elapsed
46,,,0,2,2,6,,,,,1,1,1,3,61.0,74.0,30.0,49.0,47.0,25.0,14.0,56.0,52.0,36.0,77.0,66.0,1,1,286.0,301.0,2,47,17,433.65140000004334
47,,,0,2,2,6,,,,,1,1,1,3,23.0,29.0,29.0,11.0,60.0,70.0,33.0,22.0,11.0,29.0,27.0,66.0,0,3,222.0,188.0,2,48,18,500.0699999999605
48,,,0,2,2,6,,,,,1,1,2,3,80.0,28.0,24.0,17.0,29.0,79.0,14.0,63.0,34.0,52.0,21.0,35.0,0,4,257.0,219.0,2,49,19,533.4080000000308
49,,,0,2,2,6,,,,,0,0,2,3,36.0,60.0,34.0,10.0,13.0,85.0,14.0,45.0,65.0,49.0,49.0,40.0,0,4,238.0,262.0,2,50,20,433.3940000000178
50,,,0,2,2,6,,,,,0,0,1,3,50.0,14.0,11.0,53.0,10.0,19.0,37.0,34.0,22.0,39.0,34.0,40.0,0,1,157.0,206.0,2,51,21,533.4079999999493
51,,,0,2,2,6,,,,,1,1,1,3,27.0,46.0,75.0,24.0,44.0,16.0,61.0,72.0,11.0,12.0,33.0,25.0,0,1,232.0,214.0,2,52,22,1166.8300000000852
52,,,0,2,2,6,,,,,1,1,2,3,12.0,41.0,12.0,25.0,27.0,55.0,30.0,39.0,64.0,70.0,77.0,48.0,1,4,172.0,328.0,2,53,23,616.7529999999912
53,,,0,2,2,6,,,,,0,0,2,3,22.0,15.0,12.0,66.0,54.0,39.0,18.0,58.0,64.0,16.0,26.0,20.0,1,2,208.0,202.0,2,54,24,816.7810000000519
54,,,0,2,2,6,,,,,0,0,2,3,41.0,29.0,45.0,33.0,19.0,34.0,30.0,66.0,36.0,15.0,20.0,22.0,1,4,201.0,189.0,2,55,25,516.7389999998617
55,,,0,2,2,6,,,,,1,1,2,3,23.0,56.0,78.0,55.0,43.0,25.0,48.0,29.0,45.0,53.0,19.0,46.0,0,2,280.0,240.0,2,56,26,416.72500000002333
56,,,0,2,2,6,,,,,1,1,1,3,17.0,17.0,32.0,40.0,25.0,56.0,67.0,64.0,82.0,51.0,46.0,29.0,1,1,187.0,339.0,2,57,27,433.3939999999362
57,,,0,2,2,6,,,,,0,0,2,3,52.0,11.0,39.0,48.0,19.0,31.0,20.0,31.0,10.0,36.0,12.0,59.0,1,2,200.0,168.0,2,58,28,433.3940000000411
58,,,0,2,2,6,,,,,0,0,1,3,52.0,22.0,13.0,72.0,65.0,59.0,43.0,11.0,82.0,34.0,30.0,39.0,1,3,283.0,239.0,2,59,29,616.7530000000029
59,,,0,2,2,6,,,,,0,0,2,3,68.0,40.0,17.0,51.0,55.0,11.0,69.0,26.0,49.0,44.0,26.0,41.0,0,4,242.0,255.0,2,60,30,450.06299999984907
60,,,1,3,2,4,,,,,0,0,0,3,76.0,66.0,58.0,29.0,23.0,46.0,11.0,85.0,21.0,36.0,37.0,30.0,1,0,298.0,220.0,2,61,1,1600.2240000001846
61,,,1,3,2,4,,,,,1,1,0,3,28.0,29.0,11.0,15.0,37.0,40.0,40.0,41.0,34.0,47.0,27.0,73.0,1,0,160.0,262.0,2,62,2,600.0840000000552
62,,,1,3,2,4,,,,,1,1,0,3,48.0,10.0,40.0,12.0,48.0,51.0,71.0,27.0,45.0,62.0,24.0,29.0,1,0,209.0,258.0,2,63,3,550.0769999998156
63,,,1,3,2,4,,,,,1,1,0,3,27.0,28.0,63.0,29.0,11.0,11.0,83.0,45.0,25.0,28.0,51.0,78.0,1,0,169.0,310.0,2,64,4,450.0630000001052
64,,,1,3,2,4,,,,,1,1,0,3,55.0,57.0,43.0,60.0,10.0,40.0,26.0,21.0,31.0,38.0,32.0,69.0,0,0,265.0,217.0,2,65,5,1933.6039999998645
65,,,1,3,2,4,,,,,1,1,0,3,33.0,66.0,32.0,25.0,45.0,27.0,60.0,25.0,18.0,71.0,67.0,32.0,1,0,228.0,273.0,2,66,6,966.8019999999324
66,,,1,3,2,4,,,,,1,1,0,3,42.0,33.0,53.0,37.0,50.0,11.0,80.0,36.0,73.0,23.0,14.0,54.0,1,0,226.0,280.0,2,67,7,583.4149999999207
67,,,1,3,2,4,,,,,0,0,0,3,26.0,21.0,31.0,38.0,32.0,69.0,55.0,57.0,43.0,60.0,10.0,40.0,0,0,217.0,265.0,2,68,8,883.7210000000662
68,,,1,3,2,4,,,,,1,1,0,3,37.0,49.0,44.0,43.0,57.0,17.0,59.0,36.0,36.0,26.0,19.0,60.0,0,0,247.0,236.0,2,69,9,433.39399999990127
69,,,1,3,2,4,,,,,1,1,0,3,13.0,25.0,22.0,62.0,15.0,10.0,16.0,31.0,25.0,16.0,17.0,33.0,0,0,147.0,138.0,2,70,10,533.4079999998445
70,,,1,3,2,4,,,,,1,1,0,3,23.0,17.0,63.0,10.0,18.0,12.0,10.0,27.0,18.0,49.0,13.0,23.0,0,0,143.0,140.0,2,71,11,533.4080000000775
71,,,1,3,2,4,,,,,0,0,0,3,15.0,32.0,13.0,68.0,30.0,60.0,17.0,56.0,32.0,78.0,18.0,15.0,1,0,218.0,216.0,2,72,12,1266.8440000000412
72,,,1,3,2,4,,,,,1,1,0,3,35.0,14.0,11.0,23.0,64.0,44.0,30.0,38.0,14.0,17.0,21.0,43.0,0,0,191.0,163.0,2,73,13,433.3939999999944
73,,,1,3,2,4,,,,,1,1,0,3,47.0,44.0,57.0,37.0,42.0,23.0,38.0,77.0,13.0,56.0,63.0,12.0,1,0,250.0,259.0,2,74,14,533.4079999998678
74,,,1,3,2,4,,,,,1,1,0,3,17.0,56.0,32.0,78.0,18.0,15.0,15.0,32.0,13.0,68.0,30.0,60.0,1,0,216.0,218.0,2,75,15,633.4219999999507
75,,,1,3,2,4,,,,,0,0,0,3,11.0,85.0,21.0,36.0,37.0,30.0,76.0,66.0,58.0,29.0,23.0,46.0,0,0,220.0,298.0,2,76,16,516.7389999998268
76,,,1,3,2,4,,,,,1,1,0,3,11.0,16.0,71.0,11.0,28.0,42.0,32.0,38.0,56.0,81.0,49.0,20.0,1,0,179.0,276.0,2,77,17,483.401000000094
77,,,1,3,2,4,,,,,1,1,0,3,17.0,22.0,25.0,87.0,85.0,63.0,15.0,12.0,24.0,15.0,70.0,52.0,0,0,299.0,188.0,2,78,18,533.4080000000773
78,,,1,3,2,4,,,,,1,1,0,3,83.0,45.0,25.0,28.0,51.0,78.0,27.0,28.0,63.0,29.0,11.0,11.0,0,0,310.0,169.0,2,79,19,433.3940000001108
79,,,1,3,2,4,,,,,1,1,0,3,24.0,72.0,23.0,30.0,53.0,49.0,31.0,59.0,22.0,38.0,10.0,46.0,0,0,251.0,206.0,2,80,20,516.7390000000828
80,,,1,3,2,4,,,,,0,0,0,3,20.0,11.0,12.0,26.0,45.0,21.0,10.0,36.0,21.0,32.0,40.0,39.0,0,0,135.0,178.0,2,81,21,2000.2800000000962
81,,,1,3,2,4,,,,,1,1,0,3,16.0,10.0,48.0,33.0,34.0,25.0,12.0,35.0,19.0,53.0,55.0,45.0,1,0,166.0,219.0,2,82,22,483.4009999999311
82,,,1,3,2,4,,,,,0,0,0,3,39.0,44.0,68.0,33.0,46.0,41.0,11.0,21.0,76.0,53.0,49.0,23.0,1,0,271.0,233.0,2,83,23,450.0629999998957
83,,,1,3,2,4,,,,,1,1,0,3,44.0,25.0,34.0,80.0,15.0,66.0,32.0,68.0,21.0,21.0,69.0,32.0,0,0,264.0,243.0,2,84,24,500.07000000008867
84,,,1,3,2,4,,,,,1,1,0,3,27.0,48.0,38.0,15.0,35.0,49.0,28.0,18.0,24.0,40.0,21.0,34.0,0,0,212.0,165.0,2,85,25,416.72500000000014
85,,,1,3,2,4,,,,,1,1,0,3,10.0,27.0,18.0,49.0,13.0,23.0,23.0,17.0,63.0,10.0,18.0,12.0,1,0,140.0,143.0,2,86,26,816.7809999999823
86,,,1,3,2,4,,,,,0,0,0,3,24.0,19.0,22.0,69.0,35.0,81.0,36.0,69.0,29.0,50.0,51.0,24.0,0,0,250.0,259.0,2,87,27,416.98239999993234
87,,,1,3,2,4,,,,,1,1,0,3,29.0,46.0,66.0,41.0,35.0,22.0,22.0,10.0,33.0,30.0,32.0,22.0,0,0,239.0,149.0,2,88,28,500.0699999999256
88,,,1,3,2,4,,,,,1,1,0,3,40.0,10.0,17.0,32.0,52.0,30.0,17.0,54.0,59.0,60.0,69.0,15.0,1,0,181.0,274.0,2,89,29,500.0700000000885
89,,,1,3,2,4,,,,,0,0,0,3,33.0,14.0,44.0,65.0,23.0,38.0,18.0,31.0,50.0,11.0,42.0,57.0,1,0,217.0,209.0,2,90,30,500.0700000000883
90,,,2,4,1,2,,,,,1,1,1,3,31.0,50.0,76.0,56.0,32.0,27.0,38.0,26.0,50.0,43.0,36.0,13.0,0,3,263.0,215.0,2,91,1,1100.1540000001437
91,,,2,4,1,2,,,,,1,1,2,3,63.0,25.0,31.0,16.0,73.0,13.0,74.0,33.0,43.0,38.0,56.0,49.0,1,4,174.0,340.0,2,92,2,416.7250000000698
92,,,2,4,1,2,,,,,1,1,1,3,46.0,42.0,48.0,50.0,47.0,65.0,18.0,67.0,34.0,39.0,35.0,25.0,1,1,228.0,288.0,2,93,3,483.4009999999312
93,,,2,4,1,2,,,,,1,1,2,3,39.0,30.0,46.0,47.0,17.0,46.0,21.0,56.0,33.0,51.0,57.0,33.0,0,4,263.0,213.0,2,94,4,250.03499999991615
94,,,2,4,1,2,,,,,0,0,1,3,39.0,13.0,23.0,12.0,27.0,34.0,41.0,77.0,16.0,15.0,39.0,28.0,1,1,185.0,179.0,2,95,5,250.03499999991615
95,,,2,4,1,2,,,,,0,0,2,3,22.0,78.0,34.0,37.0,67.0,34.0,42.0,23.0,25.0,50.0,72.0,38.0,0,2,260.0,262.0,2,96,6,266.7039999999106
96,,,2,4,1,2,,,,,1,1,1,3,34.0,74.0,40.0,16.0,36.0,14.0,59.0,53.0,89.0,21.0,56.0,11.0,0,3,314.0,189.0,2,97,7,266.7039999999106
97,,,2,4,1,2,,,,,1,1,1,3,74.0,65.0,43.0,59.0,42.0,27.0,10.0,61.0,59.0,13.0,48.0,62.0,1,3,276.0,287.0,2,98,8,766.7739999999992
98,,,2,4,1,2,,,,,0,0,2,3,30.0,16.0,45.0,34.0,22.0,32.0,59.0,16.0,33.0,34.0,52.0,72.0,0,2,204.0,241.0,2,99,9,333.3800000001443
99,,,2,4,1,2,,,,,1,1,1,3,63.0,19.0,57.0,15.0,67.0,25.0,16.0,27.0,33.0,30.0,16.0,51.0,0,3,252.0,167.0,2,100,10,416.72500000011655
100,,,2,4,1,2,,,,,1,1,2,3,15.0,40.0,25.0,42.0,18.0,36.0,16.0,26.0,57.0,53.0,25.0,66.0,0,4,263.0,156.0,2,101,11,683.683100000187
101,,,2,4,1,2,,,,,1,1,2,3,40.0,14.0,45.0,50.0,54.0,76.0,28.0,25.0,15.0,43.0,39.0,15.0,0,2,223.0,221.0,2,102,12,383.38699999987153
102,,,2,4,1,2,,,,,1,1,1,3,25.0,15.0,60.0,25.0,11.0,31.0,26.0,57.0,27.0,43.0,17.0,66.0,1,3,166.0,237.0,2,103,13,350.04900000006904
103,,,2,4,1,2,,,,,0,0,1,3,13.0,63.0,12.0,39.0,20.0,14.0,25.0,32.0,54.0,24.0,68.0,56.0,0,3,192.0,228.0,2,104,14,1483.5410000000147
104,,,2,4,1,2,,,,,1,1,1,3,44.0,72.0,20.0,37.0,30.0,50.0,10.0,18.0,24.0,13.0,59.0,32.0,1,1,187.0,222.0,2,105,15,433.39400000006447
105,,,2,4,1,2,,,,,0,0,2,3,17.0,36.0,59.0,51.0,14.0,50.0,10.0,18.0,56.0,28.0,32.0,41.0,1,4,224.0,188.0,2,106,16,283.372999999905
106,,,2,4,1,2,,,,,1,1,2,3,31.0,35.0,32.0,68.0,44.0,31.0,12.0,57.0,24.0,81.0,29.0,18.0,0,4,290.0,172.0,2,107,17,233.36599999992177
107,,,2,4,1,2,,,,,1,1,1,3,19.0,10.0,35.0,33.0,24.0,41.0,66.0,45.0,36.0,52.0,65.0,40.0,0,1,245.0,221.0,2,108,18,283.37300000009134
108,,,2,4,1,2,,,,,1,1,2,3,22.0,46.0,59.0,19.0,32.0,28.0,22.0,12.0,62.0,28.0,58.0,36.0,1,2,169.0,255.0,2,109,19,333.3800000000512
109,,,2,4,1,2,,,,,1,1,2,3,62.0,37.0,50.0,22.0,19.0,56.0,60.0,20.0,41.0,46.0,29.0,19.0,1,2,200.0,261.0,2,110,20,933.4640000001297
110,,,2,4,1,2,,,,,1,1,2,3,16.0,22.0,51.0,29.0,31.0,32.0,10.0,38.0,43.0,11.0,23.0,70.0,0,2,202.0,174.0,2,111,21,250.03499999991615
111,,,2,4,1,2,,,,,1,1,1,3,16.0,27.0,33.0,30.0,16.0,51.0,63.0,19.0,57.0,15.0,67.0,25.0,0,1,252.0,167.0,2,112,22,233.36599999992177
112,,,2,4,1,2,,,,,1,1,1,3,66.0,47.0,40.0,10.0,59.0,11.0,22.0,21.0,45.0,38.0,43.0,24.0,0,1,275.0,151.0,2,113,23,383.3870000001277
113,,,2,4,1,2,,,,,1,1,1,3,20.0,35.0,33.0,23.0,75.0,31.0,25.0,51.0,35.0,35.0,17.0,29.0,0,3,205.0,204.0,2,114,24,200.0279999999329
114,,,2,4,1,2,,,,,0,0,2,3,41.0,40.0,16.0,10.0,15.0,19.0,29.0,49.0,50.0,24.0,26.0,39.0,1,2,181.0,177.0,2,115,25,300.0420000000159
115,,,2,4,1,2,,,,,0,0,2,3,44.0,20.0,44.0,12.0,35.0,12.0,50.0,16.0,17.0,41.0,21.0,56.0,0,2,157.0,211.0,2,116,26,633.4219999999507
116,,,2,4,1,2,,,,,1,1,2,3,61.0,48.0,31.0,10.0,26.0,41.0,60.0,19.0,59.0,40.0,31.0,30.0,1,2,188.0,268.0,2,117,27,316.7109999998938
117,,,2,4,1,2,,,,,1,1,1,3,10.0,18.0,24.0,13.0,59.0,32.0,44.0,72.0,20.0,37.0,30.0,50.0,1,3,187.0,222.0,2,118,28,1000.1400000000607
118,,,2,4,1,2,,,,,1,1,1,3,10.0,26.0,26.0,50.0,88.0,24.0,13.0,67.0,39.0,11.0,26.0,10.0,0,1,202.0,188.0,2,119,29,350.0490000000225
119,,,2,4,1,2,,,,,1,1,1,3,25.0,32.0,54.0,24.0,68.0,56.0,13.0,63.0,12.0,39.0,20.0,14.0,1,1,192.0,228.0,2,120,30,366.71799999987707
120,,,0,5,1,3,,,,,1,1,2,3,49.0,14.0,40.0,29.0,57.0,31.0,46.0,45.0,21.0,35.0,10.0,22.0,0,2,220.0,179.0,2,121,1,933.4639999999899
121,,,0,5,1,3,,,,,1,1,1,3,14.0,56.0,52.0,36.0,77.0,66.0,61.0,74.0,30.0,49.0,47.0,25.0,0,3,301.0,286.0,2,122,2,333.3800000001443
122,,,0,5,1,3,,,,,0,0,2,3,26.0,34.0,72.0,12.0,34.0,23.0,56.0,63.0,31.0,63.0,45.0,10.0,0,4,201.0,268.0,2,123,3,383.52249999991614
123,,,0,5,1,3,,,,,0,0,1,3,38.0,13.0,19.0,54.0,11.0,50.0,33.0,28.0,23.0,12.0,46.0,56.0,0,3,185.0,198.0,2,124,4,416.7250000001163
124,,,0,5,1,3,,,,,1,1,2,3,85.0,20.0,44.0,71.0,53.0,30.0,22.0,44.0,35.0,20.0,51.0,43.0,0,2,303.0,215.0,2,125,5,383.38699999987153
125,,,0,5,1,3,,,,,1,1,1,3,17.0,26.0,15.0,80.0,42.0,72.0,10.0,26.0,36.0,49.0,64.0,32.0,0,1,252.0,217.0,2,126,6,383.38699999987153
126,,,0,5,1,3,,,,,1,1,1,3,37.0,47.0,28.0,14.0,15.0,13.0,44.0,22.0,12.0,28.0,67.0,22.0,1,3,154.0,195.0,2,127,7,416.72499999997683
127,,,0,5,1,3,,,,,1,1,1,3,10.0,26.0,53.0,58.0,23.0,61.0,78.0,28.0,27.0,11.0,38.0,53.0,1,3,231.0,235.0,2,128,8,333.3800000001443
128,,,0,5,1,3,,,,,1,1,1,3,61.0,72.0,11.0,12.0,33.0,25.0,27.0,46.0,75.0,24.0,44.0,16.0,1,3,214.0,232.0,2,129,9,416.72499999990686
129,,,0,5,1,3,,,,,0,0,1,3,37.0,34.0,22.0,39.0,34.0,40.0,50.0,14.0,11.0,53.0,10.0,19.0,1,3,206.0,157.0,2,130,10,366.7180000000634
130,,,0,5,1,3,,,,,1,1,2,3,69.0,26.0,49.0,44.0,26.0,41.0,68.0,40.0,17.0,51.0,55.0,11.0,0,2,255.0,242.0,2,131,11,283.37300000016114
131,,,0,5,1,3,,,,,1,1,1,3,43.0,45.0,22.0,15.0,11.0,17.0,33.0,40.0,16.0,54.0,13.0,53.0,1,1,153.0,209.0,2,132,12,366.7180000000168
132,,,0,5,1,3,,,,,1,1,1,3,76.0,35.0,53.0,25.0,56.0,65.0,18.0,24.0,74.0,57.0,31.0,46.0,0,1,310.0,250.0,2,133,13,333.3799999999582
133,,,0,5,1,3,,,,,1,1,1,3,19.0,23.0,74.0,22.0,19.0,27.0,38.0,19.0,28.0,16.0,24.0,19.0,0,3,184.0,144.0,2,134,14,333.37999999988824
134,,,0,5,1,3,,,,,0,0,1,3,38.0,60.0,20.0,84.0,24.0,28.0,49.0,41.0,76.0,32.0,44.0,53.0,0,1,254.0,295.0,2,135,15,366.7180000001332
135,,,0,5,1,3,,,,,1,1,1,3,28.0,36.0,24.0,46.0,16.0,14.0,12.0,57.0,37.0,51.0,62.0,15.0,1,1,164.0,234.0,2,136,16,400.05600000000567
136,,,0,5,1,3,,,,,0,0,1,3,66.0,22.0,55.0,12.0,73.0,47.0,73.0,31.0,63.0,29.0,22.0,43.0,1,1,275.0,261.0,2,137,17,2783.723000000089
137,,,0,5,1,3,,,,,1,1,1,3,33.0,40.0,16.0,54.0,13.0,53.0,43.0,45.0,22.0,15.0,11.0,17.0,0,3,209.0,153.0,2,138,18,233.36600000017785
138,,,0,5,1,3,,,,,1,1,1,3,47.0,22.0,11.0,43.0,20.0,60.0,57.0,21.0,50.0,75.0,18.0,54.0,1,1,203.0,275.0,2,139,19,283.372999999905
139,,,0,5,1,3,,,,,1,1,2,3,46.0,45.0,21.0,35.0,10.0,22.0,49.0,14.0,40.0,29.0,57.0,31.0,1,4,179.0,220.0,2,140,20,633.4220000000439
140,,,0,5,1,3,,,,,1,1,2,3,22.0,78.0,18.0,36.0,11.0,43.0,10.0,26.0,66.0,18.0,33.0,14.0,0,4,208.0,167.0,2,141,21,383.38699999991815
141,,,0,5,1,3,,,,,1,1,1,3,67.0,64.0,82.0,51.0,46.0,29.0,17.0,17.0,32.0,40.0,25.0,56.0,0,3,339.0,187.0,2,142,22,300.04199999999247
142,,,0,5,1,3,,,,,1,1,2,3,71.0,22.0,50.0,25.0,34.0,36.0,48.0,68.0,45.0,33.0,55.0,27.0,1,4,238.0,276.0,2,143,23,1233.5060000000515
143,,,0,5,1,3,,,,,0,0,1,3,43.0,11.0,82.0,34.0,30.0,39.0,52.0,22.0,13.0,72.0,65.0,59.0,0,1,239.0,283.0,2,144,24,366.71799999987707
144,,,0,5,1,3,,,,,0,0,2,3,42.0,30.0,18.0,29.0,16.0,61.0,40.0,26.0,47.0,10.0,40.0,34.0,0,4,196.0,197.0,2,145,25,450.06300000003563
145,,,0,5,1,3,,,,,0,0,2,3,14.0,45.0,65.0,49.0,49.0,40.0,36.0,60.0,34.0,10.0,13.0,85.0,1,2,262.0,238.0,2,146,26,316.7109999998938
146,,,0,5,1,3,,,,,1,1,2,3,51.0,38.0,52.0,36.0,32.0,15.0,28.0,25.0,13.0,29.0,31.0,34.0,0,2,224.0,160.0,2,147,27,333.3800000001212
147,,,0,5,1,3,,,,,1,1,2,3,30.0,39.0,64.0,70.0,77.0,48.0,12.0,41.0,12.0,25.0,27.0,55.0,0,2,328.0,172.0,2,148,28,350.04899999999907
148,,,0,5,1,3,,,,,1,1,2,3,46.0,40.0,36.0,72.0,20.0,21.0,16.0,19.0,47.0,36.0,17.0,55.0,0,2,235.0,190.0,2,149,29,566.7459999998099
149,,,0,5,1,3,,,,,1,1,2,3,49.0,11.0,49.0,10.0,16.0,14.0,64.0,22.0,32.0,69.0,16.0,36.0,1,4,149.0,239.0,2,150,30,1000.1399999999209
150,,,2,6,2,5,,,,,1,1,1,3,22.0,21.0,45.0,38.0,43.0,24.0,66.0,47.0,40.0,10.0,59.0,11.0,0,3,275.0,151.0,2,151,1,1400.1960000001363
151,,,2,6,2,5,,,,,1,1,2,3,50.0,16.0,17.0,41.0,21.0,56.0,44.0,20.0,44.0,12.0,35.0,12.0,1,4,157.0,211.0,2,152,2,316.71099999975416
152,,,2,6,2,5,,,,,1,1,2,3,25.0,50.0,16.0,43.0,28.0,32.0,24.0,46.0,19.0,16.0,33.0,31.0,0,2,218.0,145.0,2,153,3,383.38699999987136
153,,,2,6,2,5,,,,,0,0,1,3,10.0,61.0,59.0,13.0,48.0,62.0,74.0,65.0,43.0,59.0,42.0,27.0,0,1,276.0,287.0,2,154,4,400.05600000019166
154,,,2,6,2,5,,,,,1,1,1,3,27.0,56.0,46.0,55.0,16.0,14.0,12.0,71.0,11.0,15.0,18.0,73.0,1,3,130.0,284.0,2,155,5,316.7110000003594
155,,,2,6,2,5,,,,,1,1,2,3,28.0,25.0,15.0,43.0,39.0,15.0,40.0,14.0,45.0,50.0,54.0,76.0,0,4,223.0,221.0,2,156,6,333.3800000004004
156,,,2,6,2,5,,,,,1,1,2,3,40.0,40.0,41.0,32.0,12.0,47.0,29.0,72.0,17.0,16.0,18.0,69.0,0,2,276.0,157.0,2,157,7,633.4219999999274
157,,,2,6,2,5,,,,,1,1,1,3,16.0,52.0,37.0,67.0,16.0,64.0,54.0,28.0,11.0,37.0,41.0,68.0,1,3,175.0,316.0,2,158,8,400.29359999964936
158,,,2,6,2,5,,,,,0,0,2,3,29.0,49.0,50.0,24.0,26.0,39.0,41.0,40.0,16.0,10.0,15.0,19.0,1,4,181.0,177.0,2,159,9,250.03499999972996
159,,,2,6,2,5,,,,,1,1,1,3,25.0,33.0,59.0,77.0,12.0,45.0,39.0,26.0,55.0,43.0,81.0,23.0,0,1,271.0,247.0,2,160,10,200.0280000004452
160,,,2,6,2,5,,,,,1,1,2,3,55.0,45.0,55.0,69.0,68.0,22.0,29.0,14.0,19.0,52.0,61.0,34.0,1,4,236.0,287.0,2,161,11,366.7180000002496
161,,,2,6,2,5,,,,,0,0,1,3,37.0,29.0,40.0,25.0,25.0,41.0,10.0,29.0,60.0,39.0,14.0,43.0,0,3,186.0,206.0,2,162,12,316.71099999980066
162,,,2,6,2,5,,,,,0,0,1,3,60.0,51.0,44.0,47.0,59.0,55.0,18.0,22.0,48.0,67.0,49.0,72.0,0,1,278.0,314.0,2,163,13,500.069999999879
163,,,2,6,2,5,,,,,1,1,1,3,25.0,51.0,35.0,35.0,17.0,29.0,20.0,35.0,33.0,23.0,75.0,31.0,0,1,205.0,204.0,2,164,14,200.0280000004452
164,,,2,6,2,5,,,,,1,1,2,3,37.0,10.0,26.0,56.0,82.0,49.0,28.0,24.0,35.0,20.0,56.0,10.0,1,2,169.0,264.0,2,165,15,333.3799999999813
165,,,2,6,2,5,,,,,0,0,1,3,10.0,29.0,60.0,39.0,14.0,43.0,37.0,29.0,40.0,25.0,25.0,41.0,0,1,186.0,206.0,2,166,16,383.38699999987153
166,,,2,6,2,5,,,,,1,1,2,3,22.0,12.0,62.0,28.0,58.0,36.0,22.0,46.0,59.0,19.0,32.0,28.0,1,4,169.0,255.0,2,167,17,350.04899999988265
167,,,2,6,2,5,,,,,1,1,2,3,24.0,46.0,19.0,16.0,33.0,31.0,25.0,50.0,16.0,43.0,28.0,32.0,0,4,218.0,145.0,2,168,18,416.72499999986013
168,,,2,6,2,5,,,,,1,1,1,3,41.0,55.0,11.0,66.0,50.0,75.0,41.0,57.0,10.0,50.0,37.0,65.0,1,3,190.0,368.0,2,169,19,233.3659999997821
169,,,2,6,2,5,,,,,1,1,1,3,22.0,16.0,36.0,18.0,11.0,29.0,24.0,14.0,43.0,23.0,11.0,22.0,0,3,147.0,122.0,2,170,20,250.0349999998231
170,,,2,6,2,5,,,,,0,0,1,3,39.0,26.0,55.0,43.0,81.0,23.0,25.0,33.0,59.0,77.0,12.0,45.0,1,3,271.0,247.0,2,171,21,350.0489999998361
171,,,2,6,2,5,,,,,1,1,2,3,36.0,27.0,46.0,21.0,29.0,76.0,64.0,28.0,13.0,76.0,31.0,20.0,0,2,248.0,219.0,2,172,22,383.3869999999646
172,,,2,6,2,5,,,,,1,1,2,3,54.0,43.0,15.0,53.0,26.0,46.0,16.0,15.0,26.0,56.0,15.0,77.0,0,2,290.0,152.0,2,173,23,216.69699999988083
173,,,2,6,2,5,,,,,1,1,1,3,53.0,49.0,77.0,15.0,15.0,42.0,60.0,37.0,11.0,23.0,78.0,34.0,0,3,294.0,200.0,2,174,24,433.3939999998081
174,,,2,6,2,5,,,,,1,1,1,3,66.0,45.0,36.0,52.0,65.0,40.0,19.0,10.0,35.0,33.0,24.0,41.0,0,3,245.0,221.0,2,175,25,266.7039999997709
175,,,2,6,2,5,,,,,1,1,2,3,12.0,36.0,48.0,78.0,12.0,32.0,62.0,23.0,16.0,26.0,30.0,27.0,0,2,222.0,180.0,2,176,26,233.3659999999683
176,,,2,6,2,5,,,,,1,1,2,3,16.0,15.0,26.0,56.0,15.0,77.0,54.0,43.0,15.0,53.0,26.0,46.0,0,4,290.0,152.0,2,177,27,733.4359999997076
177,,,2,6,2,5,,,,,1,1,2,3,28.0,24.0,35.0,20.0,56.0,10.0,37.0,10.0,26.0,56.0,82.0,49.0,1,4,169.0,264.0,2,178,28,216.697000000393
178,,,2,6,2,5,,,,,1,1,2,3,30.0,75.0,14.0,45.0,24.0,24.0,31.0,47.0,24.0,28.0,52.0,24.0,0,2,243.0,175.0,2,179,29,283.37300000004467
179,,,2,6,2,5,,,,,1,1,1,3,18.0,67.0,34.0,39.0,35.0,25.0,46.0,42.0,48.0,50.0,47.0,65.0,1,3,228.0,288.0,2,180,30,316.71099999980066
